Altitude [m];AltitudeDifferencesDownhill [m];AltitudeDifferencesUphill [m];Cadence [rpm];Calories [kcal];Distance [m];DistanceAbsolute [m];DistanceDownhill [m];DistanceUphill [m];Heartrate [bpm];Incline [%];Latitude;Longitude;Power [watts];Power to Weight Ratio [watts/kg];RiseRate [m/min];Speed [m/s];Temperature [°C];TrainingTime [s];TrainingTimeAbsolute [s];TrainingTimeDownhill [s];TrainingTimeUphill [s];Work [kJ];TimeBelowIntensityZones [s];TimeInIntensityZone1 [s];TimeInIntensityZone2 [s];TimeInIntensityZone3 [s];TimeInIntensityZone4 [s];TimeAboveIntensityZones [s];NormalizedPower [watts];RightBalance;LeftBalance;TimeInPowerZone1 [s];TimeInPowerZone2 [s];TimeInPowerZone3 [s];TimeInPowerZone4 [s];TimeInPowerZone5 [s];TimeInPowerZone6 [s];TimeInPowerZone7 [s];PedalingTime [s];SpeedTime [min/km]
582;2;0;87.28329370354422;1.0086455331412103;48.35;0;48.35;0;153.9985775643098;-0.9193548387096774;46.948893;7.397835;127.91363261016438;1.7788811381828211;-9109.877913429522;9.533333333333331;23.2;510;0;500;0;0.6051873198847262;0;0;0;510;0;0;145.80879737580523;0;100;410;100;0;0;0;0;0;510;104
581;1;0;86.29143809327667;1.0086455331412103;54.94;54.93999999999983;54.94;0;153.9985775643098;-0.9193548387096774;46.949173;7.398487;93.12112454019967;1.295025468597094;-10122.086570477246;9.338888888888889;23.2;590;590;500;0;0.6051873198847262;0;0;0;590;0;0;145.80879737580523;0;100;590;0;0;0;0;0;0;590;107
581;0;0;88.27514931381177;1.0086455331412103;46.15;101.08999999999992;46.15;0;149.99861451069137;-1.8387096774193548;46.949377;7.399073;41.95567149613392;0.5834730133239654;-12146.503884572696;9.563888888888888;23.1;500;1090;500;0;0.6051873198847262;0;0;500;0;0;0;144.7891554361143;0;100;500;0;0;0;0;0;0;500;104
580;0;0;88.27514931381177;1.0086455331412103;48.35;149.43999999999983;19.78;0;142.99867916685912;-0.9193548387096774;46.949563;7.399665;90.05119735755574;1.252332321280706;-9109.877913429522;9.666666666666666;23;510;1600;200;0;0.6051873198847262;0;0;510;0;0;0;143.76951349642334;0;100;400;110;0;0;0;0;0;510;103
580;1;0;85.29958248300913;1.0086455331412103;46.15;195.58999999999992;0;0;149.99861451069137;0;46.949735;7.400242;170.89261316717963;2.376585200612249;0;9.202777777777778;22.9;500;2100;0;0;0.6051873198847262;0;0;500;0;0;0;143.76951349642334;0;100;0;500;0;0;0;0;0;500;108
580;0;0;79.34844882140384;1.0086455331412103;43.95;239.53999999999996;0;0;149.99861451069137;0;46.949985;7.40065;136.1001050972149;1.8927295310265215;0;8.594444444444445;22.9;500;2600;0;0;0.6051873198847262;0;0;500;0;0;0;142.74987155673242;0;100;500;0;0;0;0;0;0;500;116
580;0;0;71.41360393926345;1.0086455331412103;46.14;285.6800000000003;0;0;151.9985960375006;0;46.950377;7.400688;109.49406951430072;1.5227222542844947;0;7.772222222222222;22.8;590;3190;0;0;0.6051873198847262;0;0;380;210;0;0;141.73022961704146;0;100;590;0;0;0;0;0;0;590;128
580;0;0;84.30772687274158;1.0086455331412103;35.15;320.8300000000004;0;0;150.99860527409598;0;46.950688;7.400698;79.81810674874258;1.1100218302260805;0;6.7333333333333325;22.8;500;3690;0;0;0.6051873198847262;0;0;500;0;0;0;141.73022961704146;0;100;500;0;0;0;0;0;0;500;148
581;0;1;72.405459549531;1.0086455331412103;30.75;351.5800000000004;0;0;151.9985960375006;0;46.950938;7.400742;48.09552586142181;0.6688593079567406;0;5.4527777777777775;22.7;500;4190;0;0;0.6051873198847262;0;0;190;310;0;0;140.7105876773505;0;100;500;0;0;0;0;0;0;500;183
581;0;0;85.29958248300913;1.0086455331412103;32.94;384.5200000000002;0;17.57;156.99854985452365;1.0470085470085468;46.951173;7.400827;28.652653704676823;0.398469374952952;4916.067146282974;6.225;22.6;500;4690;0;200;0.6051873198847262;0;0;200;300;0;0;140.7105876773505;0;100;500;0;0;0;0;0;0;500;160
581;0;1;91.25071614461442;1.0086455331412103;35.15;419.6700000000003;0;41.74;153.9985775643098;1.0470085470085468;46.951332;7.400507;120.75046918399518;1.6792637944445832;5899.280575539569;7.341666666666667;22.6;510;5200;0;400;0.6051873198847262;0;0;0;510;0;0;139.69094573765958;0;100;510;0;0;0;0;0;0;510;136
582;0;0;86.29143809327667;1.0086455331412103;48.34;468.01000000000045;0;48.34;156.99854985452365;1.0470085470085468;46.951473;7.399942;169.8693041062983;2.3623541515067865;7865.707434052759;8.419444444444444;22.5;600;5800;0;400;0.6051873198847262;0;0;0;600;0;0;138.67130379796862;0;100;0;600;0;0;0;0;0;600;118
582;0;0;86.29143809327667;1.0086455331412103;41.75;509.76000000000045;0;41.75;157.99854061792826;1.0470085470085468;46.951608;7.399463;184.1956309586367;2.561588838983263;8848.920863309353;8.352777777777778;22.4;500;6300;0;400;0.6051873198847262;0;0;0;500;0;0;138.67130379796862;0;100;0;500;0;0;0;0;0;500;119
582;0;0;88.27514931381177;1.0086455331412103;41.75;551.5100000000004;0;8.79;158.99853138133284;1.0470085470085468;46.951795;7.399;162.7061406801291;2.2627368077685484;7865.707434052759;8.505555555555556;22.3;500;6800;0;100;0.6051873198847262;0;0;0;500;0;0;137.65166185827766;0;100;100;400;0;0;0;0;0;500;117
582;0;0;89.26700492407932;1.0086455331412103;41.75;593.2600000000004;0;0;159.99852214473745;0;46.95201;7.398562;127.91363261016438;1.7788811381828211;0;8.627777777777776;22.3;500;7300;0;0;0.6051873198847262;0;0;0;500;0;0;137.65166185827766;0;100;500;0;0;0;0;0;0;500;115
582;0;0;88.27514931381177;1.0086455331412103;43.95;637.2100000000003;0;0;161.99850367154667;0;46.952232;7.398125;133.03017791457097;1.850036383710134;0;8.727777777777778;22.2;500;7800;0;0;0.6051873198847262;0;0;0;500;0;0;137.65166185827766;0;100;500;0;0;0;0;0;0;500;114
582;0;1;90.25886053434688;1.0086455331412103;41.75;678.9600000000003;0;0;159.99852214473745;0;46.952463;7.397688;132.00686885368964;1.8358053346046712;0;8.805555555555555;22.2;500;8300;0;0;0.6051873198847262;0;0;0;500;0;0;138.67130379796862;0;100;500;0;0;0;0;0;0;500;113
582;0;0;93.23442736514951;1.0086455331412103;43.95;722.9100000000001;0;0;159.99852214473745;0;46.952697;7.39724;143.2632685233841;1.9923468747647597;0;9.091666666666663;22.2;500;8800;0;0;0.6051873198847262;0;0;0;500;0;0;138.67130379796862;0;100;400;100;0;0;0;0;0;500;109
