Altitude [m];AltitudeDifferencesDownhill [m];AltitudeDifferencesUphill [m];Cadence [rpm];Calories [kcal];Distance [m];DistanceAbsolute [m];DistanceDownhill [m];DistanceUphill [m];Heartrate [bpm];Incline [%];Latitude;Longitude;Power [watts];Power to Weight Ratio [watts/kg];RiseRate [m/min];Speed [m/s];Temperature [°C];TrainingTime [s];TrainingTimeAbsolute [s];TrainingTimeDownhill [s];TrainingTimeUphill [s];Work [kJ];TimeBelowIntensityZones [s];TimeInIntensityZone1 [s];TimeInIntensityZone2 [s];TimeInIntensityZone3 [s];TimeInIntensityZone4 [s];TimeAboveIntensityZones [s];NormalizedPower [watts];RightBalance;LeftBalance;TimeInPowerZone1 [s];TimeInPowerZone2 [s];TimeInPowerZone3 [s];TimeInPowerZone4 [s];TimeInPowerZone5 [s];TimeInPowerZone6 [s];TimeInPowerZone7 [s];PedalingTime [s];SpeedTime [min/km]
533;0;0;85.03944132790288;0.8410689170182841;39.55;0;0;0;125.35267213833718;0;46.949825;7.39647;111.45370907072824;1.449001004576402;0;8.408333333333333;26.4;500;0;0;0;0.5963431786216596;0;500;0;0;0;0;114.47630804292088;0;100;200;0;0;300;0;0;0;500;118
530;1;0;0;0.8410689170182841;35.14;259.29000000000065;35.14;0;93.5170728651087;-1.0680272108843538;46.94898;7.397723;0;0;-7158.054711246201;4.219444444444444;26.4;500;3010;500;0;0.5963431786216596;500;0;0;0;0;0;111.46377362073876;0;100;300;0;0;0;0;0;0;200;236
529;1;0;40.07605855682779;0.8410689170182841;13.15;272.44000000000074;13.15;0;88.54276047866675;-1.0680272108843538;46.948942;7.397847;0;0;-2045.158488927486;2.7444444444444445;26.4;500;3510;500;0;0.5963431786216596;500;0;0;0;0;0;110.4595954800114;0;100;0;0;0;0;0;0;0;500;364
529;0;0;82.1070467993545;0.8410689170182841;30.75;303.19000000000074;30.75;0;96.50166029697388;-1.0680272108843538;46.948998;7.398163;15.479681815378925;0.2012501395245003;-4090.316977854972;6.363888888888889;26.4;500;4010;500;0;0.5963431786216596;500;0;0;0;0;0;110.4595954800114;0;100;400;0;0;0;0;0;0;500;157
529;0;0;86.01690617075234;0.8410689170182841;35.15;338.3400000000006;0;0;104.46056011528098;0;46.949142;7.39858;69.14257877535918;0.8989172898761013;0;7.569444444444445;26.3;500;4510;0;0;0.5963431786216596;500;0;0;0;0;0;109.455417339284;0;100;500;0;0;0;0;0;0;500;132
529;1;0;0;0.8410689170182841;28.56;366.90000000000055;0;0;103.4656976379926;0;46.949252;7.399043;0;0;0;7.788888888888889;26.3;500;5010;0;0;0.5963431786216596;500;0;0;0;0;0;108.45123919855664;0;100;400;0;0;0;0;0;0;300;128
528;0;0;86.01690617075234;0.8410689170182841;50.54;417.44000000000074;0;0;104.46056011528098;0;46.949363;7.399527;68.11059998766726;0.8855006139078012;0;8.386111111111111;26.3;500;5510;0;0;0.5963431786216596;500;0;0;0;0;0;108.45123919855664;0;100;200;0;0;200;0;0;0;500;119
528;0;0;0;0.8410689170182841;41.75;459.19000000000074;0;0;106.45028506985776;0;46.949467;7.400028;0;0;0;8.386111111111111;26.3;500;6010;0;0;0.5963431786216596;500;0;0;0;0;0;107.44706105782926;0;100;0;0;0;400;0;0;0;300;119
528;0;0;78.19718742795666;0.8410689170182841;39.55;498.74000000000046;0;0;95.50679781968547;0;46.949597;7.400478;39.215193932293275;0.5098336867954008;0;7.666666666666667;26.3;500;6510;0;0;0.5963431786216596;500;0;0;0;0;0;107.44706105782926;0;100;300;0;0;0;0;0;0;400;130
528;0;0;86.99437101360179;0.8410689170182841;41.75;540.4900000000005;0;0;106.45028506985776;0;46.949938;7.400665;119.70953937226366;1.5563344123228022;0;8.488888888888889;26.3;500;7010;0;0;0.5963431786216596;500;0;0;0;0;0;106.44288291710188;0;100;100;100;0;300;0;0;0;500;117
528;0;0;79.17465227080612;0.8410689170182841;39.55;580.0400000000006;0;0;116.39890984274167;0;46.950298;7.400652;112.48568785842018;1.4624176805447022;0;7.758333333333333;26.2;500;7510;0;0;0.5963431786216596;0;500;0;0;0;0;106.44288291710188;0;100;200;0;0;300;0;0;0;500;128
529;0;1;78.19718742795666;0.8410689170182841;35.15;615.1900000000007;0;13.18;121.37322222918364;1.1055045871559632;46.950622;7.400673;80.4943454399704;1.0465007255274017;6004.962779156327;6.602777777777778;26.2;500;8010;0;200;0.5963431786216596;0;500;0;0;0;0;106.44288291710188;0;100;500;0;0;0;0;0;0;500;151
529;0;1;78.19718742795666;0.8410689170182841;28.55;643.7400000000009;0;28.55;122.36808470647202;1.1055045871559632;46.950872;7.400753;87.7181969538139;1.1404174573055017;4003.3085194375512;5.069444444444445;26.3;500;8510;0;500;0.5963431786216596;0;500;0;0;0;0;105.43870477637452;0;100;500;0;0;0;0;0;0;500;197
530;0;0;0;0.8410689170182841;10.96;654.700000000001;0;10.96;119.38349727460684;1.1055045871559632;46.950957;7.400828;0;0;3002.4813895781635;2.319444444444444;26.2;500;9010;0;500;0.5963431786216596;0;500;0;0;0;0;105.43870477637452;0;100;0;0;0;0;0;0;0;0;431
530;0;0;0;0.8410689170182841;0;654.700000000001;0;0;118.38863479731846;1.1055045871559632;46.950962;7.400827;0;0;2001.6542597187756;0;26.2;140;9150;0;100;0.5963431786216596;0;100;0;0;0;0;105.43870477637452;0;100;0;0;0;0;0;0;0;0;1200
530;0;0;83.08451164220396;0.8410689170182841;37.34;692.0400000000011;0;0;114.4091848881649;0;46.951155;7.400525;93.91006967996546;1.2209175131153018;0;6.602777777777778;26.2;560;9710;0;0;0.5963431786216596;0;560;0;0;0;0;105.43870477637452;0;100;360;100;0;100;0;0;0;560;151
530;0;0;86.01690617075234;0.8410689170182841;35.15;727.1900000000016;0;0;122.36808470647202;0;46.951262;7.400092;89.78215452919775;1.1672508092421017;0;7.333333333333333;26.1;500;10210;0;0;0.5963431786216596;0;500;0;0;0;0;105.43870477637452;0;100;500;0;0;0;0;0;0;500;136
530;0;1;86.01690617075234;0.8410689170182841;39.55;766.7400000000014;0;0;126.34753461562558;0;46.951395;7.399655;91.8461121045816;1.1940841611787016;0;7.658333333333333;26.1;500;10710;0;0;0.5963431786216596;0;500;0;0;0;0;105.43870477637452;0;100;500;0;0;0;0;0;0;500;130
531;0;0;89.92676554215016;0.8410689170182841;37.35;804.0900000000013;0;0;127.34239709291396;0;46.951553;7.399225;99.0699636184251;1.288000892956802;0;7.913888888888888;26.1;500;11210;0;0;0.5963431786216596;0;100;400;0;0;0;105.43870477637452;0;100;500;0;0;0;0;0;0;500;126
531;0;0;90.90423038499962;0.8410689170182841;39.55;843.6400000000015;0;0;127.34239709291396;0;46.951732;7.398795;107.32579391996052;1.3953343007032022;0;8.122222222222222;26;500;11710;0;0;0.5963431786216596;0;0;500;0;0;0;105.43870477637452;0;100;100;400;0;0;0;0;0;500;123
531;0;0;85.03944132790288;0.8410689170182841;39.55;883.1900000000016;0;0;127.34239709291396;0;46.951922;7.398363;114.54964543380405;1.4892510324813022;0;8.325;26;500;12210;0;0;0.5963431786216596;0;0;500;0;0;0;105.43870477637452;0;100;0;0;0;500;0;0;0;500;120
531;0;0;86.99437101360179;0.8410689170182841;43.95;927.1400000000015;0;0;125.35267213833718;0;46.95214;7.39792;126.93339088610716;1.6502511441009022;0;8.619444444444445;26;500;12710;0;0;0.5963431786216596;0;400;100;0;0;0;105.43870477637452;0;100;0;0;0;500;0;0;0;500;116
531;0;0;88.94930069930071;0.8410689170182841;43.95;971.0900000000013;0;0;125.35267213833718;0;46.95236;7.397475;135.1892211876426;1.7575845518473023;0;8.78888888888889;25.9;500;13210;0;0;0.5963431786216596;0;500;0;0;0;0;105.43870477637452;0;100;0;0;0;500;0;0;0;500;113
531;0;0;91.88169522784908;0.8410689170182841;43.95;1015.0400000000011;0;0;124.3578096610488;0;46.952592;7.397028;143.445051489178;1.8649179595937029;0;9.07222222222222;25.9;500;13710;0;0;0.5963431786216596;0;500;0;0;0;0;105.43870477637452;0;100;0;0;0;500;0;0;0;500;110
531;0;0;93.836624913548;0.8410689170182841;43.95;1058.990000000001;0;0;124.3578096610488;0;46.95283;7.396575;157.892754516865;2.052751423149903;0;9.249999999999998;25.9;500;14210;0;0;0.5963431786216596;0;500;0;0;0;0;105.43870477637452;0;100;0;0;0;500;0;0;0;500;108
