Altitude [m];AltitudeDifferencesDownhill [m];AltitudeDifferencesUphill [m];Cadence [rpm];Calories [kcal];Distance [m];DistanceAbsolute [m];DistanceDownhill [m];DistanceUphill [m];Heartrate [bpm];Incline [%];Latitude;Longitude;Power [watts];Power to Weight Ratio [watts/kg];RiseRate [m/min];Speed [m/s];Temperature [°C];TrainingTime [s];TrainingTimeAbsolute [s];TrainingTimeDownhill [s];TrainingTimeUphill [s];Work [kJ];TimeBelowIntensityZones [s];TimeInIntensityZone1 [s];TimeInIntensityZone2 [s];TimeInIntensityZone3 [s];TimeInIntensityZone4 [s];TimeAboveIntensityZones [s];NormalizedPower [watts];RightBalance;LeftBalance;TimeInPowerZone1 [s];TimeInPowerZone2 [s];TimeInPowerZone3 [s];TimeInPowerZone4 [s];TimeInPowerZone5 [s];TimeInPowerZone6 [s];TimeInPowerZone7 [s];PedalingTime [s];SpeedTime [min/km]
511;0;0;92.05068326641864;0.9672364672364672;50.55;0;50.55;0;126.4932162809258;-1.1186440677966103;46.948888;7.398092;91.30775112964892;1.233603996050415;-8720.095693779904;10.1;24.1;500;0;500;0;0.6452991452991453;0;500;0;0;0;0;125.06945363143274;0;100;200;0;0;300;0;0;0;500;99
510;1;0;92.05068326641864;0.9672364672364672;48.35;48.350000000000136;48.35;0;131.4732641660016;-1.1186440677966103;46.94904;7.39869;128.24122349669796;1.7325898820932797;-8720.095693779904;10.11111111111111;24;500;500;500;0;0.6452991452991453;0;100;400;0;0;0;125.06945363143274;0;100;0;0;0;500;0;0;0;500;98
510;1;0;94.0092084422999;0.9672364672364672;41.76;90.10999999999967;41.76;0;135.45730247406226;-1.1186440677966103;46.94915;7.399308;132.34494264859228;1.7880327583202646;-8720.095693779904;10.333333333333334;24;500;1000;500;0;0.6452991452991453;0;0;500;0;0;0;126.0700092604842;0;100;0;0;0;500;0;0;0;500;96
509;0;0;93.02994585435928;0.9672364672364672;59.34;149.4499999999996;0;0;134.4612928970471;0;46.94927;7.399908;187.7451511991658;2.5365115873845614;0;10.308333333333334;24;500;1500;0;0;0.6452991452991453;0;0;500;0;0;0;126.0700092604842;0;100;0;0;0;500;0;0;0;500;97
509;1;0;89.11289550259677;0.9672364672364672;50.55;200;0;0;131.4732641660016;0;46.949443;7.400462;204.16002780674313;2.7582830922925012;0;9.758333333333336;24;510;2010;0;0;0.6452991452991453;0;0;510;0;0;0;126.0700092604842;0;100;0;0;0;510;0;0;0;510;102
509;0;0;95.96773361818114;0.9672364672364672;52.74;252.73999999999978;0;0;135.45730247406226;0;46.949835;7.400612;143.6301703163017;1.9405006679444732;0;8.483333333333333;24;590;2600;0;0;0.6452991452991453;0;0;590;0;0;0;127.07056488953566;0;100;0;0;0;590;0;0;0;590;117
509;0;1;86.17510773877491;0.9672364672364672;39.55;292.28999999999996;0;0;135.45730247406226;0;46.95017;7.400602;107.72262773722628;1.4553755009583549;0;7.705555555555555;24.1;500;3100;0;0;0.6452991452991453;0;0;500;0;0;0;127.07056488953566;0;100;200;100;0;200;0;0;0;500;129
511;0;1;94.0092084422999;0.9672364672364672;32.95;325.2399999999998;0;10.98;137.44932162809258;1.1009174311926606;46.95047;7.400623;77.97066388599235;1.053414648312714;5644.5993031358885;6.330555555555555;23.9;500;3600;0;200;0.6452991452991453;0;0;500;0;0;0;128.07112051858712;0;100;500;0;0;0;0;0;0;500;157
511;0;0;0;0.9672364672364672;19.76;345;0;19.76;136.45331205107743;1.1009174311926606;46.950645;7.400713;0;0;4703.832752613241;3.647222222222222;23.9;500;4100;0;500;0.6452991452991453;0;0;500;0;0;0;128.07112051858712;0;100;0;0;0;0;0;0;0;0;274
511;0;0;0;0.9672364672364672;0;345;0;0;136.45331205107743;1.1009174311926606;46.950655;7.400717;0;0;3763.066202090593;0;23.9;190;4290;0;100;0.6452991452991453;0;0;100;0;0;0;127.07056488953566;0;100;0;0;0;0;0;0;0;0;1200
511;0;0;88.13363291465615;0.9672364672364672;26.35;371.3499999999999;0;0;131.4732641660016;0;46.950872;7.400558;71.81508515815085;0.9702503339722366;0;6.622222222222222;23.9;510;4800;0;0;0.6452991452991453;0;0;510;0;0;0;127.07056488953566;0;100;510;0;0;0;0;0;0;510;151
511;0;0;86.17510773877491;0.9672364672364672;37.35;408.6999999999998;0;0;136.45331205107743;0;46.950992;7.40011;95.41147028154327;1.2890468722774;0;7.730555555555555;23.9;500;5300;0;0;0.6452991452991453;0;0;500;0;0;0;127.07056488953566;0;100;500;0;0;0;0;0;0;500;129
511;0;0;89.11289550259677;0.9672364672364672;37.35;446.0499999999997;0;0;140.4373503591381;0;46.951123;7.39965;107.72262773722628;1.4553755009583549;0;7.927777777777777;23.9;500;5800;0;0;0.6452991452991453;0;0;500;0;0;0;127.07056488953566;0;100;90;410;0;0;0;0;0;500;126
512;0;1;92.05068326641864;0.9672364672364672;48.34;494.3899999999999;0;0;141.43335993615324;0;46.95128;7.399195;109.77448731317344;1.4830969390718476;0;8.277777777777779;23.8;500;6300;0;0;0.6452991452991453;0;0;500;0;0;0;127.07056488953566;0;100;0;300;0;200;0;0;0;500;120
512;0;0;90.0921580905374;0.9672364672364672;39.55;533.94;0;0;144.42138866719873;0;46.951463;7.398758;114.90413625304136;1.552400534355579;0;8.05;23.8;500;6800;0;0;0.6452991452991453;0;0;500;0;0;0;127.07056488953566;0;100;0;0;0;500;0;0;0;500;124
512;0;1;89.11289550259677;0.9672364672364672;41.75;575.69;0;0;146.41340782122907;0;46.951682;7.398342;122.08564476885644;1.6494255677528022;0;8.76388888888889;23.8;500;7300;0;0;0.6452991452991453;0;0;300;200;0;0;127.07056488953566;0;100;0;0;0;500;0;0;0;500;114
512;0;0;91.07142067847802;0.9672364672364672;46.15;621.8400000000001;0;0;149.40143655227456;0;46.951917;7.397883;148.7598192561696;2.0098042632282045;0;9.038888888888888;23.6;500;7800;0;0;0.6452991452991453;0;0;0;500;0;0;127.07056488953566;0;100;0;0;0;500;0;0;0;500;110
512;0;0;93.02994585435928;0.9672364672364672;43.95;665.79;0;0;153.3854748603352;0;46.952155;7.397427;155.9413277719847;2.106829296625428;0;9.155555555555557;23.6;500;8300;0;0;0.6452991452991453;0;0;0;500;0;0;127.07056488953566;0;100;0;0;0;500;0;0;0;500;109
512;0;0;93.02994585435928;0.9672364672364672;46.15;711.94;0;0;154.38148443735037;0;46.952397;7.396968;159.01911713590545;2.148411453795667;0;9.2;23.6;500;8800;0;0;0.6452991452991453;0;0;0;500;0;0;127.07056488953566;0;100;0;0;0;500;0;0;0;500;108
512;0;0;94.0092084422999;0.9672364672364672;43.95;755.8899999999999;0;0;153.3854748603352;0;46.952648;7.396513;159.01911713590545;2.148411453795667;0;9.230555555555554;23.5;500;9300;0;0;0.6452991452991453;0;0;0;500;0;0;127.07056488953566;0;100;0;0;0;500;0;0;0;500;108
512;1;0;94.0092084422999;0.9672364672364672;46.15;802.04;0;0;153.3854748603352;0;46.95289;7.39605;159.01911713590545;2.148411453795667;0;9.238888888888887;23.5;510;9810;0;0;0.6452991452991453;0;0;0;510;0;0;128.07112051858712;0;100;0;0;0;510;0;0;0;510;108
511;0;0;87.15437032671554;0.9672364672364672;54.94;856.98;0;0;153.3854748603352;0;46.953182;7.395483;170.30434480361487;2.3008793634198756;0;9.563888888888888;23.5;590;10400;0;0;0.6452991452991453;0;0;0;590;0;0;128.07112051858712;0;100;0;0;0;590;0;0;0;590;104
511;0;0;87.15437032671554;0.9672364672364672;46.15;903.1300000000001;0;0;152.38946528332005;0;46.953435;7.395008;179.53771289537713;2.4256258349305915;0;9.59722222222222;23.3;500;10900;0;0;0.6452991452991453;0;0;0;500;0;0;129.07167614763858;0;100;0;0;0;500;0;0;0;500;104
510;1;0;88.13363291465615;0.9672364672364672;50.55;953.6800000000003;0;0;149.40143655227456;0;46.953648;7.394488;180.5636426833507;2.439486553987338;0;9.725;23.3;500;11400;0;0;0.6452991452991453;0;0;0;500;0;0;130.07223177669005;0;100;0;0;0;500;0;0;0;500;102
510;0;0;89.11289550259677;0.9672364672364672;46.15;999.8300000000004;0;0;146.41340782122907;0;46.953817;7.393927;184.66736183524503;2.494929430214323;0;9.783333333333331;23.3;500;11900;0;0;0.6452991452991453;0;0;0;500;0;0;131.0727874057415;0;100;0;0;0;500;0;0;0;500;102
509;2;0;0;0.9672364672364672;48.35;1048.1800000000003;0;0;139.44134078212292;0;46.953942;7.393345;0;0;0;9.613888888888887;23.1;500;12400;0;0;0.6452991452991453;0;0;500;0;0;0;132.07334303479297;0;100;0;0;0;400;0;0;0;400;104
508;0;0;87.15437032671554;0.9672364672364672;48.35;1096.5300000000002;10.99;0;131.4732641660016;-1.1186440677966103;46.954013;7.39276;102.59297879735836;1.3860719056746236;-6782.296650717703;9.416666666666666;23.1;500;12900;100;0;0.6452991452991453;0;0;500;0;0;0;132.07334303479297;0;100;100;0;0;300;0;0;0;400;106
507;2;0;0;0.9672364672364672;35.15;1131.6800000000003;35.15;0;124.50119712689546;-1.1186440677966103;46.954038;7.39233;0;0;-5813.397129186603;5.3277777777777775;23.1;500;13400;500;0;0.6452991452991453;0;200;300;0;0;0;132.07334303479297;0;100;0;0;0;0;0;0;0;0;187
506;0;0;0;0.9672364672364672;10.96;1142.6400000000003;10.96;0;106.57302474062251;-2.2372881355932206;46.954043;7.392242;0;0;-2906.6985645933014;1.6555555555555554;22.9;510;13910;500;0;0.6452991452991453;110;400;0;0;0;0;132.07334303479297;0;100;0;0;0;0;0;0;0;0;604
505;1;0;81.27879479907179;0.9672364672364672;35.14;1177.7800000000002;35.14;0;117.52913008778933;-2.2372881355932206;46.954078;7.391878;12.311157455683002;0.16632862868095483;-7751.196172248804;7.316666666666666;22.9;590;14500;500;0;0.6452991452991453;190;400;0;0;0;0;132.07334303479297;0;100;300;0;0;0;0;0;0;590;136
505;0;0;94.98847103024052;0.9672364672364672;39.55;1217.3300000000004;39.55;0;123.50518754988028;-2.2372881355932206;46.95417;7.391375;20.518595759471673;0.27721438113492475;-12595.693779904306;8.902777777777777;22.9;500;15000;500;0;0.6452991452991453;0;500;0;0;0;0;131.0727874057415;0;100;500;0;0;0;0;0;0;500;112
502;2;0;7.834100703524991;0.9672364672364672;46.15;1263.4800000000005;46.15;0;121.51316839584996;-2.2372881355932206;46.954322;7.390865;2.051859575947167;0.02772143811349247;-14533.492822966507;9.41388888888889;22.7;500;15500;500;0;0.6452991452991453;0;500;0;0;0;0;131.0727874057415;0;100;100;0;0;0;0;0;0;100;106
502;2;0;92.05068326641864;0.9672364672364672;41.75;1305.2300000000005;41.75;0;118.52513966480448;-2.2372881355932206;46.954595;7.390543;9.233368091762252;0.12474647151071616;-12595.693779904306;7.5055555555555555;22.7;500;16000;500;0;0.6452991452991453;0;500;0;0;0;0;130.07223177669005;0;100;300;0;0;0;0;0;0;500;133
501;0;0;77.36174444730929;0.9672364672364672;43.95;1349.1800000000003;43.95;0;121.51316839584996;-2.2372881355932206;46.95498;7.3904;20.518595759471673;0.27721438113492475;-13564.593301435409;9.733333333333333;22.7;500;16500;500;0;0.6452991452991453;0;500;0;0;0;0;130.07223177669005;0;100;300;0;0;0;0;0;0;500;102
499;1;0;65.6105933920218;0.9672364672364672;50.55;1399.7300000000005;50.55;0;123.50518754988028;-2.2372881355932206;46.955435;7.390295;75.91880431004519;1.0256932101992216;-16471.291866028707;11.241666666666664;22.5;500;17000;500;0;0.6452991452991453;0;500;0;0;0;0;129.07167614763858;0;100;400;0;0;100;0;0;0;500;88
497;3;0;76.38248185936867;0.9672364672364672;61.52;1461.2500000000005;61.52;0;125.49720670391062;-2.2372881355932206;46.955973;7.39017;204.16002780674313;2.7582830922925012;-19377.99043062201;13.15277777777778;22.5;500;17500;500;0;0.6452991452991453;0;500;0;0;0;0;129.07167614763858;0;100;0;0;0;500;0;0;0;500;76
495;3;0;83.23731997495304;0.9672364672364672;68.11;1529.3600000000006;68.11;0;128.4852354349561;-3.355932203389831;46.956567;7.389973;260.58616614529024;3.5206226404135443;-27129.186602870817;14.205555555555556;22.4;510;18010;500;0;0.6452991452991453;0;0;510;0;0;0;128.07112051858712;0;100;0;0;0;310;200;0;0;510;70
491;3;0;85.19584515083429;0.9672364672364672;85.68;1615.0400000000004;85.68;0;131.4732641660016;-3.355932203389831;46.957282;7.389697;258.5343065693431;3.4929012023000516;-30035.885167464116;14.527777777777777;22.3;590;18600;500;0;0.6452991452991453;0;0;590;0;0;0;128.07112051858712;0;100;0;0;0;590;0;0;0;590;68
