Altitude [m];AltitudeDifferencesDownhill [m];AltitudeDifferencesUphill [m];Cadence [rpm];Calories [kcal];Distance [m];DistanceAbsolute [m];DistanceDownhill [m];DistanceUphill [m];Heartrate [bpm];Incline [%];Latitude;Longitude;Power [watts];Power to Weight Ratio [watts/kg];RiseRate [m/min];Speed [m/s];Temperature [°C];TrainingTime [s];TrainingTimeAbsolute [s];TrainingTimeDownhill [s];TrainingTimeUphill [s];Work [kJ];TimeBelowIntensityZones [s];TimeInIntensityZone1 [s];TimeInIntensityZone2 [s];TimeInIntensityZone3 [s];TimeInIntensityZone4 [s];TimeAboveIntensityZones [s];NormalizedPower [watts];RightBalance;LeftBalance;TimeInPowerZone1 [s];TimeInPowerZone2 [s];TimeInPowerZone3 [s];TimeInPowerZone4 [s];TimeInPowerZone5 [s];TimeInPowerZone6 [s];TimeInPowerZone7 [s];PedalingTime [s];SpeedTime [min/km]
635;1;0;86.56882545833955;0.8571428571428571;52.75;0;10.99;0;141.50418577258003;-1.0852713178294575;46.948868;7.397707;234.1095549516728;3.252005907947787;-9197.080291970802;10.644444444444444;23.7;500;0;100;0;0.78419452887538;0;0;500;0;0;0;120.53675522311066;0;100;0;0;0;500;0;0;0;500;93
634;1;0;90.5490013414816;0.8571428571428571;63.74;63.74000000000001;63.74;0;136.52164402002438;-1.0852713178294575;46.949062;7.3983;180.1625705497656;2.502630633507645;-9197.080291970802;11;23.6;510;510;500;0;0.78419452887538;0;0;510;0;0;0;125.47678617487747;0;100;0;410;100;0;0;0;0;510;90
633;0;0;93.53413325383814;0.8571428571428571;68.13;131.87000000000012;68.13;0;136.52164402002438;-1.0852713178294575;46.949255;7.399083;201.53779078448355;2.7995529120593994;-10218.97810218978;11.475;23.5;590;1100;500;0;0.78419452887538;0;0;590;0;0;0;130.4168171266443;0;100;0;190;400;0;0;0;0;590;87
633;1;0;83.58369354598301;0.8571428571428571;57.14;189.01000000000045;10.99;0;142.50069412309117;-1.0852713178294575;46.949402;7.399755;225.9666139098755;3.1388926589756903;-10218.97810218978;11.505555555555556;23.4;500;1600;100;0;0.78419452887538;0;0;500;0;0;0;135.35684807841113;0;100;0;0;200;210;90;0;0;500;86
632;0;0;82.58864957519751;0.8571428571428571;50.55;239.5600000000004;0;0;140.5076774220689;0;46.949532;7.400383;244.28823125391943;3.3933974691629083;0;10.07222222222222;23.4;500;2100;0;0;0.78419452887538;0;0;500;0;0;0;139.3088728398246;0;100;0;0;300;100;100;0;0;500;99
632;0;0;33.831495006707414;0.8571428571428571;43.95;283.51000000000045;0;0;139.5111690715578;0;46.94978;7.40078;149.62654164302566;2.0784559498622817;0;8.26388888888889;23.4;500;2600;0;0;0.78419452887538;0;0;500;0;0;0;142.2728914108847;0;100;200;300;0;0;0;0;0;500;121
632;1;0;26.86618721120883;0.8571428571428571;35.15;318.6600000000003;0;0;139.5111690715578;0;46.950087;7.400807;69.21499885527717;0.961462616262824;0;6.05;23.3;500;3100;0;0;0.78419452887538;0;0;500;0;0;0;144.24890379159143;0;100;500;0;0;0;0;0;0;500;165
632;0;0;95.52422119540915;0.8571428571428571;30.75;349.4100000000003;0;0;139.5111690715578;0;46.950367;7.400765;47.83977862055922;0.6645403377110695;0;6.747222222222222;23.3;500;3600;0;0;0.78419452887538;0;0;500;0;0;0;144.24890379159143;0;100;500;0;0;0;0;0;0;500;148
633;0;2;73.6332538381279;0.8571428571428571;28.55;377.9600000000005;0;15.37;139.5111690715578;1.080188679245283;46.95067;7.400787;61.07205781347986;0.8483493672907271;5208.850289495452;5.480555555555555;23.1;500;4100;0;300;0.78419452887538;0;0;500;0;0;0;144.24890379159143;0;100;500;0;0;0;0;0;0;500;182
633;0;0;0;0.8571428571428571;21.95;399.9100000000003;0;21.95;130.54259391695763;2.160377358490566;46.9509;7.400855;0;0;4167.080231596361;3.636111111111111;23.1;510;4610;0;500;0.78419452887538;0;100;410;0;0;0;144.24890379159143;0;100;300;0;0;0;0;0;0;300;275
