Altitude [m];AltitudeDifferencesDownhill [m];AltitudeDifferencesUphill [m];Cadence [rpm];Calories [kcal];Distance [m];DistanceAbsolute [m];DistanceDownhill [m];DistanceUphill [m];Heartrate [bpm];Incline [%];Latitude;Longitude;Power [watts];Power to Weight Ratio [watts/kg];RiseRate [m/min];Speed [m/s];Temperature [°C];TrainingTime [s];TrainingTimeAbsolute [s];TrainingTimeDownhill [s];TrainingTimeUphill [s];Work [kJ];TimeBelowIntensityZones [s];TimeInIntensityZone1 [s];TimeInIntensityZone2 [s];TimeInIntensityZone3 [s];TimeInIntensityZone4 [s];TimeAboveIntensityZones [s];NormalizedPower [watts];RightBalance;LeftBalance;TimeInPowerZone1 [s];TimeInPowerZone2 [s];TimeInPowerZone3 [s];TimeInPowerZone4 [s];TimeInPowerZone5 [s];TimeInPowerZone6 [s];TimeInPowerZone7 [s];PedalingTime [s];SpeedTime [min/km]
516;0;0;81.20126961095494;0.9022346368715084;48.35;0;48.35;0;120.2582854595378;-0.9005524861878453;46.949227;7.39756;117.430386320962;1.5701923076923066;-8887.740555951534;9.955555555555556;23.2;510;0;500;0;0.5516759776536313;0;510;0;0;0;0;115.61882578042136;0;100;0;0;0;510;0;0;0;510;100
515;2;0;79.19629999093137;0.9022346368715084;57.14;57.13999999999987;57.14;0;119.264415331773;-0.9005524861878453;46.949185;7.39828;111.30358355639008;1.48826923076923;-8887.740555951534;9.633333333333333;23.2;600;600;500;0;0.5516759776536313;0;600;0;0;0;0;116.6155397957698;0;100;110;100;0;390;0;0;0;600;103
515;0;0;78.19381518091957;0.9022346368715084;57.14;114.27999999999997;57.14;0;120.2582854595378;-0.9005524861878453;46.949348;7.398935;99.0499780272462;1.324423076923076;-8887.740555951534;9.51388888888889;23.2;590;1190;500;0;0.5516759776536313;0;590;0;0;0;0;117.61225381111826;0;100;590;0;0;0;0;0;0;590;105
513;1;0;90.22363290106104;0.9022346368715084;46.15;160.42999999999984;46.15;0;121.25215558730255;-0.9005524861878453;46.949462;7.3995050000000004;103.1345132036275;1.3790384615384608;-8887.740555951534;9.67777777777778;23.2;500;1690;500;0;0.5516759776536313;0;500;0;0;0;0;117.61225381111826;0;100;400;100;0;0;0;0;0;500;103
513;0;0;88.21866328103746;0.9022346368715084;48.35;208.77999999999997;48.35;0;123.23989584283213;-0.9005524861878453;46.949615;7.400048;103.1345132036275;1.3790384615384608;-8887.740555951534;9.522222222222222;23;500;2190;400;0;0.5516759776536313;0;500;0;0;0;0;117.61225381111826;0;100;390;110;0;0;0;0;0;500;105
513;1;0;86.21369366101388;0.9022346368715084;46.15;254.92999999999984;46.15;0;118.27054520400824;-0.9005524861878453;46.949737;7.400585;94.96544285086492;1.2698076923076915;-8887.740555951534;9.230555555555554;23;500;2690;500;0;0.5516759776536313;0;500;0;0;0;0;117.61225381111826;0;100;500;0;0;0;0;0;0;500;108
513;0;0;80.19878480094314;0.9022346368715084;41.75;296.67999999999984;8.79;0;121.25215558730255;-0.9005524861878453;46.950033;7.400752;97.00771043905556;1.2971153846153838;-8887.740555951534;8.441666666666666;23;500;3190;100;0;0.5516759776536313;0;500;0;0;0;0;117.61225381111826;0;100;310;0;0;190;0;0;0;500;118
513;0;0;78.19381518091957;0.9022346368715084;37.35;334.02999999999975;0;0;124.23376597059688;0;46.950345;7.400742;94.96544285086492;1.2698076923076915;0;7.513888888888889;23;500;3690;0;0;0.5516759776536313;0;500;0;0;0;0;117.61225381111826;0;100;400;100;0;0;0;0;0;500;133
514;0;2;75.1863607508842;0.9022346368715084;32.95;366.97999999999956;0;13.18;129.20311660942076;1.103896103896104;46.950628;7.400753;72.50049938076785;0.9694230769230764;5631.901840490797;6.641666666666667;23;500;4190;0;200;0.5516759776536313;0;200;300;0;0;0;116.6155397957698;0;100;500;0;0;0;0;0;0;500;150
515;0;0;93.2310873310964;0.9022346368715084;26.36;393.3399999999997;0;26.36;130.19698673718554;1.103896103896104;46.950857;7.400818;95.98657664496024;1.2834615384615375;4693.251533742331;5.627777777777778;23;500;4690;0;500;0.5516759776536313;0;0;500;0;0;0;116.6155397957698;0;100;400;100;0;0;0;0;0;500;177
