Altitude [m];AltitudeDifferencesDownhill [m];AltitudeDifferencesUphill [m];Cadence [rpm];Calories [kcal];Distance [m];DistanceAbsolute [m];DistanceDownhill [m];DistanceUphill [m];Heartrate [bpm];Incline [%];Latitude;Longitude;Power [watts];Power to Weight Ratio [watts/kg];RiseRate [m/min];Speed [m/s];Temperature [°C];TrainingTime [s];TrainingTimeAbsolute [s];TrainingTimeDownhill [s];TrainingTimeUphill [s];Work [kJ];TimeBelowIntensityZones [s];TimeInIntensityZone1 [s];TimeInIntensityZone2 [s];TimeInIntensityZone3 [s];TimeInIntensityZone4 [s];TimeAboveIntensityZones [s];NormalizedPower [watts];RightBalance;LeftBalance;TimeInPowerZone1 [s];TimeInPowerZone2 [s];TimeInPowerZone3 [s];TimeInPowerZone4 [s];TimeInPowerZone5 [s];TimeInPowerZone6 [s];TimeInPowerZone7 [s];PedalingTime [s];SpeedTime [min/km]
661;0;0;91.51203705118996;1.0276959340011786;39.55;0;0;0;163.2519160562815;0;46.940765;7.408978;116.48731365386516;1.55634232121923;0;8.036111111111111;22.9;500;0;0;0;0.582203889216264;0;0;0;500;0;0;144.3022641749211;0;100;500;0;0;0;0;0;0;500;124
661;0;0;17.904528988276294;1.0276959340011786;21.95;21.949999999999818;0;0;161.2610390312049;0;46.940575;7.408907;42.543192812715965;0.5684032825322405;0;2.9388888888888887;22.9;500;500;0;0;0.582203889216264;0;0;0;500;0;0;144.3022641749211;0;100;400;0;0;0;0;0;0;500;340
661;0;0;0;1.0276959340011786;8.76;30.70999999999981;0;0;158.27472349359;0;46.940482;7.409165;0;0;0;1.7694444444444444;22.9;500;1000;0;0;0.582203889216264;0;0;0;500;0;0;144.3022641749211;0;100;0;0;0;0;0;0;0;300;565
661;0;0;113.3953502590832;1.0276959340011786;26.35;57.05999999999972;0;0;158.27472349359;0;46.94074;7.409493;56.72425708362129;0.7578710433763206;0;7.727777777777778;22.9;500;1500;0;0;0.582203889216264;0;0;0;500;0;0;143.35911212149023;0;100;300;100;0;0;0;0;0;500;129
661;0;0;102.45369365513656;1.0276959340011786;43.95;101.00999999999976;0;0;156.28384646851336;0;46.941102;7.409672;171.1857044130714;2.2871465416178247;0;8.755555555555555;22.9;500;2000;0;0;0.582203889216264;0;0;0;500;0;0;142.41596006805938;0;100;0;500;0;0;0;0;0;500;114
661;0;0;7.957568439233908;1.0276959340011786;41.74;142.75;0;0;156.28384646851336;0;46.941317;7.409967;27.349195379603124;0.3654021101992974;0;6.269444444444444;22.9;500;2500;0;0;0.582203889216264;0;0;0;500;0;0;141.47280801462853;0;100;100;0;0;0;0;0;0;200;159
661;0;0;111.40595814927472;1.0276959340011786;21.95;164.69999999999982;0;0;154.29296944343676;0;46.941468;7.409977;18.232796919735417;0.24360140679953163;0;4.458333333333333;22.7;500;3000;0;0;0.582203889216264;0;0;0;500;0;0;140.52965596119768;0;100;500;0;0;0;0;0;0;500;224
661;0;0;0;1.0276959340011786;2.19;166.88999999999987;0;0;154.29296944343676;0;46.941537;7.40994;0;0;0;0;22.7;440;3440;0;0;0.582203889216264;0;0;0;400;0;0;139.58650390776685;0;100;110;0;0;0;0;0;0;0;1200
661;0;0;98.4749094355196;1.0276959340011786;37.34;204.23000000000002;0;0;140.35683026790053;0;46.941745;7.41034;97.2415835719222;1.2992075029308352;0;7.138888888888888;22.6;570;4010;0;0;0.582203889216264;0;0;570;0;0;0;139.58650390776685;0;100;570;0;0;0;0;0;0;570;140
661;0;0;97.48021338061535;1.0276959340011786;41.75;245.98000000000002;0;0;142.34770729297713;0;46.941685;7.410862;117.50024681607267;1.5698757327080926;0;8.572222222222221;22.6;500;4510;0;0;0.582203889216264;0;0;500;0;0;0;139.58650390776685;0;100;500;0;0;0;0;0;0;500;116
661;0;0;97.48021338061535;1.0276959340011786;41.75;287.73;0;0;144.33858431805376;0;46.941652;7.41141;132.69424424918552;1.7728769050410358;0;8.547222222222222;22.5;500;5010;0;0;0.582203889216264;0;0;500;0;0;0;139.58650390776685;0;100;500;0;0;0;0;0;0;500;116
661;0;0;98.4749094355196;1.0276959340011786;41.75;329.48;0;0;143.34314580551546;0;46.941587;7.41199;130.66837792477048;1.74581008206331;0;8.727777777777778;22.5;500;5510;0;0;0.582203889216264;0;0;500;0;0;0;139.58650390776685;0;100;500;0;0;0;0;0;0;500;114
659;2;0;0;1.0276959340011786;43.95;373.42999999999984;17.58;0;139.36139175536223;-1.155665024630542;46.941552;7.412482;0;0;-6982.142857142857;8.522222222222222;22.6;500;6010;200;0;0.582203889216264;0;0;500;0;0;0;139.58650390776685;0;100;100;0;0;0;0;0;0;100;117
659;1;0;0;1.0276959340011786;41.75;415.18000000000006;41.75;0;137.37051473028563;-1.155665024630542;46.941482;7.413003;0;0;-7979.591836734694;8.927777777777777;22.4;500;6510;500;0;0.582203889216264;0;0;500;0;0;0;139.58650390776685;0;100;0;0;0;0;0;0;0;0;112
