Altitude [m];AltitudeDifferencesDownhill [m];AltitudeDifferencesUphill [m];Cadence [rpm];Calories [kcal];Distance [m];DistanceAbsolute [m];DistanceDownhill [m];DistanceUphill [m];Heartrate [bpm];Incline [%];Latitude;Longitude;Power [watts];Power to Weight Ratio [watts/kg];RiseRate [m/min];Speed [m/s];Temperature [°C];TrainingTime [s];TrainingTimeAbsolute [s];TrainingTimeDownhill [s];TrainingTimeUphill [s];Work [kJ];TimeBelowIntensityZones [s];TimeInIntensityZone1 [s];TimeInIntensityZone2 [s];TimeInIntensityZone3 [s];TimeInIntensityZone4 [s];TimeAboveIntensityZones [s];NormalizedPower [watts];RightBalance;LeftBalance;TimeInPowerZone1 [s];TimeInPowerZone2 [s];TimeInPowerZone3 [s];TimeInPowerZone4 [s];TimeInPowerZone5 [s];TimeInPowerZone6 [s];TimeInPowerZone7 [s];PedalingTime [s];SpeedTime [min/km]
659;0;0;83.99479517048472;1.0357388316151204;0;0;0;0;126.85717382762218;0;46.941672;7.403105;124.38413731078826;0;0;10.275;27.3;0;0;0;0;0.7986254295532647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97
659;0;0;83.99479517048472;1.0357388316151204;59.34;59.34;0;0;126.85717382762218;0;46.941672;7.403105;124.38413731078826;1.6667291395776345;0;10.275;27.3;570;570;0;0;0.7986254295532647;0;570;0;0;0;0;0;0;100;200;0;200;0;0;0;0;570;97
659;1;0;83.0066211096555;1.0357388316151204;61.54;120.88;0;0;126.85717382762218;0;46.94167;7.403895;213.37441441118963;2.859185759763259;0;10.291666666666666;27.3;590;1160;0;0;0.7986254295532647;0;590;0;0;0;0;0;0;100;0;0;590;0;0;0;0;590;97
659;0;0;82.01844704882626;1.0357388316151204;50.55;171.43;0;0;126.85717382762218;0;46.941692;7.404478;212.36316126232143;2.845635116352059;0;10.219444444444443;27.3;500;1660;0;0;0.7986254295532647;0;500;0;0;0;0;0;0;100;0;0;500;0;0;0;0;500;97
659;0;0;79.05392486633856;1.0357388316151204;46.15;217.58;0;0;126.85717382762218;0;46.941722;7.405152;199.21687032703483;2.6694767520064553;0;9.783333333333331;27.3;500;2160;0;0;0.7986254295532647;0;500;0;0;0;0;0;0;100;0;200;300;0;0;0;0;500;102
658;1;0;74.1130545621924;1.0357388316151204;48.35;265.93;0;0;126.85717382762218;0;46.941698;7.405725;175.95804790306633;2.357811953548849;0;9.288888888888888;27.2;500;2660;0;0;0.7986254295532647;0;500;0;0;0;0;0;0;100;0;500;0;0;0;0;0;500;107
658;0;0;79.05392486633856;1.0357388316151204;41.75;307.68;0;0;126.85717382762218;0;46.941648;7.406278;140.5641876926794;1.883539434156839;0;8.58611111111111;27.2;500;3160;0;0;0.7986254295532647;0;500;0;0;0;0;179.71022039678755;0;100;300;200;0;0;0;0;0;500;116
658;0;0;78.06575080550934;1.0357388316151204;43.95;351.63;0;0;128.85492459656112;0;46.941617;7.406808;130.45165620399746;1.748033000044836;0;8.563888888888888;27.2;500;3660;0;0;0.7986254295532647;0;500;0;0;0;0;181.729436356302;0;100;500;0;0;0;0;0;0;500;116
658;0;0;78.06575080550934;1.0357388316151204;35.15;386.78;0;0;130.85267536550003;0;46.941575;7.407248;94.04654284474236;1.260209837241626;0;6.947222222222223;27.2;500;4160;0;0;0.7986254295532647;0;500;0;0;0;0;176.68139645751586;0;100;500;0;0;0;0;0;0;500;143
660;0;2;78.06575080550934;1.0357388316151204;30.75;417.53;0;24.16;125.85829844315272;2.168714168714169;46.941603;7.407612;81.91150505832398;1.0976021163072227;8129.973135473968;6.113888888888889;27.2;500;4660;0;400;0.7986254295532647;0;400;100;0;0;0;169.61414059921523;0;100;500;0;0;0;0;0;0;500;163
661;0;1;73.12488050136318;1.0357388316151204;28.55;446.08;0;28.55;141.84030459466416;2.168714168714169;46.941577;7.40795;137.53042824607482;1.842887503923238;9146.219777408214;5.011111111111111;27.2;500;5160;0;500;0.7986254295532647;0;0;500;0;0;0;162.54688474091458;0;100;300;200;0;0;0;0;0;500;199
662;0;1;57.314095528095464;1.0357388316151204;19.75;465.83;0;19.75;144.83693074807258;3.253071253071253;46.941547;7.408192;92.02403654700596;1.2331085504192256;7113.726493539722;3.775;27;500;5660;0;500;0.7986254295532647;0;0;500;0;0;0;157.49884484212842;0;100;500;0;0;0;0;0;0;500;264
662;0;0;0;1.0357388316151204;8.77;474.6;0;8.77;143.8380553636031;3.253071253071253;46.941535;7.40827;0;0;4064.986567736984;2.3083333333333336;27;500;6160;0;500;0.7986254295532647;0;0;500;0;0;0;152.45080494334226;0;100;200;0;0;0;0;0;0;200;433
662;0;0;0;1.0357388316151204;0;474.6;0;0;143.8380553636031;0;46.941532;7.408265;0;0;0;0;27;20;6180;0;0;0.7986254295532647;0;0;0;0;0;0;151.44119696358501;0;100;0;0;0;0;0;0;0;0;1200
663;0;1;91.90018765711858;1.0357388316151204;28.54;503.14;0;0;102.884164600355;0;46.941483;7.408688;65.73145467643282;0.8807918217280182;0;5.861111111111112;26.8;590;6770;0;0;0.7986254295532647;590;0;0;0;0;0;151.44119696358501;0;100;590;0;0;0;0;0;0;590;170
664;0;1;89.92383953546012;1.0357388316151204;35.15;538.29;0;0;110.87516767611072;0;46.941457;7.409112;70.78772042077381;0.9485450387840196;0;7.188888888888888;26.8;500;7270;0;0;0.7986254295532647;500;0;0;0;0;0;151.44119696358501;0;100;500;0;0;0;0;0;0;500;139
664;0;0;82.01844704882626;1.0357388316151204;46.14;584.43;0;0;118.86617075186643;0;46.94141;7.409578;100.11406173795152;1.3415136977088278;0;8.144444444444444;26.8;510;7780;0;0;0.7986254295532647;100;410;0;0;0;0;151.44119696358501;0;100;510;0;0;0;0;0;0;510;122
